torch.Size([1, 256, 4, 4])
0.0078125
128
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
151;128;128;128;
128;128;128;128;
128;128;128;155;
128;128;187;201;
128;128;132;162;
128;128;130;148;
128;128;128;128;
129;128;128;131;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;169;148;128;
135;152;128;128;
128;128;136;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;195;128;141;
128;128;128;140;
128;146;164;176;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;143;128;
128;128;187;128;
128;128;128;134;
128;139;216;243;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;225;184;
151;214;255;216;
128;131;147;150;
134;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;132;
174;128;134;198;
128;128;128;138;
128;135;128;128;
128;128;132;171;
133;128;159;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
133;128;128;130;
128;128;128;132;
128;135;145;150;
128;151;145;173;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
200;132;153;167;
128;128;128;173;
135;141;160;145;
128;128;154;159;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;143;
128;143;155;174;
128;133;160;150;
128;147;135;170;
128;168;148;163;
128;128;128;174;
133;128;128;128;
164;162;128;128;
128;135;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
184;167;196;197;
159;180;145;151;
139;163;164;151;
179;128;128;128;
128;128;128;128;
183;128;128;128;
128;128;128;128;
134;170;128;128;
133;128;147;135;
139;128;128;128;
128;128;148;128;
167;128;131;158;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
157;137;148;151;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
147;128;128;128;
128;128;128;128;
128;141;163;170;
128;178;206;177;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;155;141;144;
165;225;128;128;
136;128;129;128;
128;143;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
162;128;130;153;
128;128;128;128;
128;128;128;128;
128;128;157;177;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;158;136;
128;142;172;145;
128;128;164;167;
148;184;242;255;
146;151;171;173;
148;128;128;128;
128;128;128;128;
128;128;128;128;
137;128;128;128;
128;128;128;128;
128;165;153;140;
181;231;255;251;
128;128;176;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;138;128;128;
137;178;128;128;
128;128;128;128;
128;128;128;141;
128;128;131;137;
159;128;153;128;
143;188;199;199;
128;130;128;128;
131;149;128;128;
129;128;128;145;
142;136;146;161;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
151;170;128;128;
141;142;128;128;
128;128;128;128;
179;182;128;151;
128;128;128;128;
128;128;128;128;
128;128;145;128;
131;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;148;128;128;
128;128;149;137;
128;128;138;138;
128;128;162;136;
151;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;135;138;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;130;128;
128;128;128;128;
128;128;128;128;
128;128;134;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;156;
190;142;154;166;
128;128;148;128;
128;128;128;128;
128;128;152;183;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
134;149;128;128;
128;128;128;128;
128;128;128;147;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;133;138;
132;128;128;128;
131;128;128;128;
128;128;140;128;
128;133;128;140;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
135;134;128;128;
130;149;128;128;
128;128;128;128;
128;128;128;139;
175;135;128;157;
136;129;128;128;
128;128;128;128;
128;128;128;148;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;140;128;128;
128;166;138;128;
133;136;152;144;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
141;151;128;128;
139;140;128;128;
165;169;169;142;
181;241;173;128;
136;128;128;128;
160;129;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;130;
128;128;128;160;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
129;136;129;133;
128;129;128;134;
128;128;145;155;
128;147;144;169;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;130;128;
131;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
174;128;142;165;
128;128;128;128;
128;128;152;156;
128;128;154;159;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
188;171;128;163;
163;128;128;128;
169;171;156;172;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
209;188;185;171;
162;136;131;128;
128;128;128;139;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;129;128;
128;128;148;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;134;131;
128;128;143;176;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;178;173;160;
128;128;128;128;
128;128;128;128;
128;128;128;128;
136;128;128;150;
128;128;128;135;
128;138;180;161;
128;167;221;186;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
218;200;164;167;
154;128;128;128;
205;201;140;145;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;134;128;139;
128;135;143;128;
128;128;128;128;
128;128;128;134;
138;128;128;128;
129;128;128;129;
128;128;128;128;
128;128;128;133;
128;157;161;134;
144;128;128;128;
128;128;128;128;
128;142;131;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
147;171;128;128;
128;183;179;140;
128;128;128;128;
128;157;128;128;
128;135;130;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;128;128;
128;128;151;168;
